yr,pct_cover
2002-06-15,14.442142857142857
2003-06-15,9.815467018708125
2004-06-15,8.801301652892562
2005-06-15,9.03792437949574
2006-06-15,10.836446272843789
2007-06-15,16.389157499773443
2008-06-15,15.16754752493883
2009-06-15,13.652616195024367
2010-06-15,8.90774716865626
2011-06-15,16.467424610676026
2012-06-15,16.342771540962286
2013-06-15,15.977940193864107
2014-06-15,13.383653303218521
2015-06-15,16.42837122083499
2016-06-15,14.540818955601564
